d_lt	d_runway	d_myear	d_den	d_period	total
L	22	1994	D	S	802.00000000
L	22	1994	E	L	471.00000000
L	22	1994	E	O	28.00000000
L	22	1994	E	S	292.00000000
L	22	1994	N	O	45.00000000
L	22	1995	D	D	63.00000000
L	22	1995	D	L	1034.00000000
L	22	1995	D	O	57.00000000
L	22	1995	D	S	577.00000000
L	22	1995	E	L	177.00000000
L	22	1995	E	O	4.00000000
L	22	1995	E	S	125.00000000
L	22	1995	N	O	10.00000000
L	22	1996	D	D	45.00000000
L	22	1996	D	L	953.00000000
L	22	1996	D	O	42.00000000
L	22	1996	D	S	419.00000000
L	22	1996	E	L	187.00000000
L	22	1996	E	O	8.00000000
L	22	1996	E	S	226.00000000
L	22	1996	N	O	8.00000000
L	22	1997	D	D	50.00000000
L	22	1997	D	L	1496.00000000
L	22	1997	D	O	79.00000000
L	22	1997	D	S	662.00000000
L	22	1997	E	L	172.00000000
L	22	1997	E	O	25.00000000
L	22	1997	E	S	234.00000000
L	22	1997	N	O	10.00000000
L	22	1998	D	D	93.00000000
L	22	1998	D	L	1476.00000000
L	22	1998	D	O	112.00000000
L	22	1998	D	S	574.00000000
L	22	1998	E	L	414.00000000
L	22	1998	E	O	48.00000000
L	22	1998	E	S	284.00000000
L	22	1998	N	O	12.00000000
L	22	1999	D	D	35.00000000
L	22	1999	D	L	1725.00000000
L	22	1999	D	O	90.00000000
L	22	1999	D	S	477.00000000
L	22	1999	E	L	279.00000000
L	22	1999	E	O	39.00000000
L	22	1999	E	S	203.00000000
L	22	1999	N	O	11.00000000
L	22	2000	D	D	59.00000000
L	22	2000	D	L	1272.00000000
L	22	2000	D	O	58.00000000
L	22	2000	D	S	520.00000000
L	22	2000	E	L	281.00000000
L	22	2000	E	O	11.00000000
L	22	2000	E	S	151.00000000
L	22	2000	N	O	28.00000000
L	22	2001	D	D	45.00000000
L	22	2001	D	L	861.00000000
L	22	2001	D	O	31.00000000
L	22	2001	D	S	394.00000000
L	22	2001	E	L	220.00000000
L	22	2001	E	O	9.00000000
L	22	2001	E	S	256.00000000
L	22	2001	N	O	10.00000000
L	22	2002	D	D	65.00000000
L	22	2002	D	L	1098.00000000
L	22	2002	D	O	78.00000000
L	22	2002	D	S	731.00000000
L	22	2002	E	L	289.00000000
L	22	2002	E	O	19.00000000
L	22	2002	E	S	204.00000000
L	22	2002	N	O	31.00000000
L	22	2003	D	D	45.00000000
L	22	2003	D	L	911.00000000
L	22	2003	D	O	46.00000000
L	22	2003	D	S	336.00000000
L	22	2003	E	L	105.00000000
L	22	2003	E	O	5.00000000
L	22	2003	E	S	136.00000000
L	22	2003	N	O	7.00000000
L	22	2004	D	D	62.00000000
L	22	2004	D	L	1551.00000000
L	22	2004	D	O	99.00000000
L	22	2004	D	S	658.00000000
L	22	2004	E	L	192.00000000
L	22	2004	E	O	16.00000000
L	22	2004	E	S	70.00000000
L	22	2004	N	O	5.00000000
L	22	2005	D	D	71.00000000
L	22	2005	D	L	1091.00000000
L	22	2005	D	O	58.00000000
L	22	2005	D	S	394.00000000
L	22	2005	E	L	266.00000000
L	22	2005	E	O	8.00000000
L	22	2005	E	S	95.00000000
L	22	2005	N	O	29.00000000
L	22	2006	D	D	56.00000000
L	22	2006	D	L	1389.00000000
L	22	2006	D	O	66.00000000
L	22	2006	D	S	636.00000000
L	22	2006	E	L	332.00000000
L	22	2006	E	O	14.00000000
L	22	2006	E	S	264.00000000
L	22	2006	N	O	23.00000000
L	22	2007	D	D	77.00000000
L	22	2007	D	L	1344.00000000
L	22	2007	D	O	108.00000000
L	22	2007	D	S	607.00000000
L	22	2007	E	L	250.00000000
L	22	2007	E	O	9.00000000
L	22	2007	E	S	190.00000000
L	22	2007	N	O	13.00000000
L	22	2008	D	D	66.00000000
L	22	2008	D	L	1046.00000000
L	22	2008	D	O	85.00000000
L	22	2008	D	S	659.00000000
L	22	2008	E	L	285.00000000
L	22	2008	E	O	9.00000000
L	22	2008	E	S	261.00000000
L	22	2008	N	O	3.00000000
L	22	2009	D	D	62.00000000
L	22	2009	D	L	863.00000000
L	22	2009	D	O	91.00000000
L	22	2009	D	S	393.00000000
L	22	2009	E	L	262.00000000
L	22	2009	E	O	16.00000000
L	22	2009	E	S	197.00000000
L	22	2009	N	O	7.00000000
L	22	2010	D	D	38.00000000
L	22	2010	D	L	567.00000000
L	22	2010	D	O	48.00000000
L	22	2010	D	S	378.00000000
L	22	2010	E	L	163.00000000
L	22	2010	E	O	7.00000000
L	22	2010	E	S	58.00000000
L	22	2010	N	O	7.00000000
L	22	2011	D	D	52.00000000
L	22	2011	D	L	1190.00000000
L	22	2011	D	O	153.00000000
L	22	2011	D	S	804.00000000
L	22	2011	E	L	329.00000000
L	22	2011	E	O	17.00000000
L	22	2011	E	S	244.00000000
L	22	2011	N	O	11.00000000
L	22	2012	D	D	54.00000000
L	22	2012	D	L	1258.00000000
L	22	2012	D	O	67.00000000
L	22	2012	D	S	371.00000000
L	22	2012	E	L	305.00000000
L	22	2012	E	O	12.00000000
L	22	2012	E	S	258.00000000
L	22	2012	N	O	8.00000000
L	22	2013	D	D	66.00000000
L	22	2013	D	L	765.00000000
L	22	2013	D	O	52.00000000
L	22	2013	D	S	628.00000000
L	22	2013	E	L	192.00000000
L	22	2013	E	O	19.00000000
L	22	2013	E	S	243.00000000
L	22	2013	N	O	9.00000000
L	22	2014	D	D	62.00000000
L	22	2014	D	L	1127.00000000
L	22	2014	D	O	53.00000000
L	22	2014	D	S	680.00000000
L	22	2014	E	L	268.00000000
L	22	2014	E	O	11.00000000
L	22	2014	E	S	168.00000000
L	22	2014	N	O	6.00000000
L	22	2015	D	D	73.00000000
L	22	2015	D	L	1564.00000000
L	22	2015	D	O	145.00000000
L	22	2015	D	S	713.00000000
L	22	2015	E	L	452.00000000
L	22	2015	E	O	53.00000000
L	22	2015	E	S	368.00000000
L	22	2015	N	O	14.00000000
L	24	1971	D	D	2.00000000
L	24	1971	D	L	79.00000000
L	24	1971	D	O	9.00000000
L	24	1971	D	S	15.00000000
L	24	1971	E	L	22.00000000
L	24	1971	E	O	5.00000000
L	24	1971	E	S	2.00000000
L	24	1971	N	N	1.00000000
L	24	1971	N	O	2.00000000
L	24	1972	D	D	1.00000000
L	24	1972	D	L	82.00000000
L	24	1972	D	O	2.00000000
L	24	1972	D	S	14.00000000
L	24	1972	E	L	27.00000000
L	24	1972	E	O	3.00000000
L	24	1972	E	S	3.00000000
L	24	1972	N	O	3.00000000
L	24	1973	D	D	15.00000000
L	24	1973	D	L	125.00000000
L	24	1973	D	O	10.00000000
L	24	1973	D	S	84.00000000
L	24	1973	E	L	23.00000000
L	24	1973	E	O	3.00000000
L	24	1973	E	S	4.00000000
L	24	1973	N	O	5.00000000
L	24	1974	D	D	4.00000000
L	24	1974	D	L	244.00000000
L	24	1974	D	O	38.00000000
L	24	1974	D	S	59.00000000
L	24	1974	E	L	29.00000000
L	24	1974	E	O	18.00000000
L	24	1974	E	S	34.00000000
L	24	1974	N	O	5.00000000
L	24	1975	D	D	2.00000000
L	24	1975	D	L	165.00000000
L	24	1975	D	O	8.00000000
L	24	1975	D	S	19.00000000
L	24	1975	E	L	17.00000000
L	24	1975	E	O	27.00000000
L	24	1975	E	S	4.00000000
L	24	1975	N	N	1.00000000
L	24	1975	N	O	4.00000000
L	24	1976	D	D	2.00000000
L	24	1976	D	L	107.00000000
L	24	1976	D	O	10.00000000
L	24	1976	D	S	15.00000000
L	24	1976	E	L	29.00000000
L	24	1976	E	N	9.00000000
L	24	1976	E	O	18.00000000
L	24	1976	E	S	37.00000000
L	24	1976	N	N	6.00000000
L	24	1977	D	D	1.00000000
L	24	1977	D	L	105.00000000
L	24	1977	D	O	21.00000000
L	24	1977	D	S	22.00000000
L	24	1977	E	L	15.00000000
L	24	1977	E	O	16.00000000
L	24	1977	E	S	5.00000000
L	24	1977	N	N	21.00000000
L	24	1977	N	O	21.00000000
L	24	1978	D	D	5.00000000
L	24	1978	D	L	147.00000000
L	24	1978	D	O	14.00000000
L	24	1978	D	S	30.00000000
L	24	1978	E	L	24.00000000
L	24	1978	E	O	5.00000000
L	24	1978	E	S	7.00000000
L	24	1978	N	N	1.00000000
L	24	1978	N	O	2.00000000
L	24	1979	D	D	11.00000000
L	24	1979	D	L	85.00000000
L	24	1979	D	O	33.00000000
L	24	1979	D	S	35.00000000
L	24	1979	E	L	106.00000000
L	24	1979	E	O	7.00000000
L	24	1979	E	S	38.00000000
L	24	1979	N	N	4.00000000
L	24	1979	N	O	6.00000000
L	24	1980	D	D	4.00000000
L	24	1980	D	L	126.00000000
L	24	1980	D	O	13.00000000
L	24	1980	D	S	45.00000000
L	24	1980	E	L	20.00000000
L	24	1980	E	O	5.00000000
L	24	1980	E	S	7.00000000
L	24	1980	N	N	1.00000000
L	24	1980	N	O	4.00000000
L	24	1981	D	D	1.00000000
L	24	1981	D	L	140.00000000
L	24	1981	D	O	16.00000000
L	24	1981	D	S	27.00000000
L	24	1981	E	L	173.00000000
L	24	1981	E	O	4.00000000
L	24	1981	E	S	6.00000000
L	24	1981	N	N	1.00000000
L	24	1981	N	O	7.00000000
L	24	1982	D	D	2.00000000
L	24	1982	D	L	95.00000000
L	24	1982	D	O	29.00000000
L	24	1982	D	S	19.00000000
L	24	1982	E	L	24.00000000
L	24	1982	E	O	9.00000000
L	24	1982	E	S	12.00000000
L	24	1982	N	N	2.00000000
L	24	1982	N	O	5.00000000
L	24	1983	D	D	22.00000000
L	24	1983	D	L	101.00000000
L	24	1983	D	O	32.00000000
L	24	1983	D	S	49.00000000
L	24	1983	E	L	32.00000000
L	24	1983	E	O	3.00000000
L	24	1983	E	S	5.00000000
L	24	1983	N	N	20.00000000
L	24	1983	N	O	22.00000000
L	24	1984	D	D	19.00000000
L	24	1984	D	L	111.00000000
L	24	1984	D	O	36.00000000
L	24	1984	D	S	50.00000000
L	24	1984	E	L	19.00000000
L	24	1984	E	O	4.00000000
L	24	1984	E	S	26.00000000
L	24	1984	N	N	1.00000000
L	24	1984	N	O	3.00000000
L	24	1985	D	D	3.00000000
L	24	1985	D	L	104.00000000
L	24	1985	D	O	8.00000000
L	24	1985	D	S	26.00000000
L	24	1985	E	L	14.00000000
L	24	1985	E	O	6.00000000
L	24	1985	E	S	3.00000000
L	24	1985	N	N	1.00000000
L	24	1985	N	O	4.00000000
L	24	1986	D	D	9.00000000
L	24	1986	D	L	163.00000000
L	24	1986	D	O	23.00000000
L	24	1986	D	S	34.00000000
L	24	1986	E	L	37.00000000
L	24	1986	E	N	3.00000000
L	24	1986	E	O	4.00000000
L	24	1986	E	S	24.00000000
L	24	1986	N	O	4.00000000
L	24	1987	D	D	13.00000000
L	24	1987	D	L	103.00000000
L	24	1987	D	O	6.00000000
L	24	1987	D	S	59.00000000
L	24	1987	E	L	17.00000000
L	24	1987	E	O	1.00000000
L	24	1987	E	S	4.00000000
L	24	1987	N	N	4.00000000
L	24	1987	N	O	2.00000000
L	24	1988	D	D	1.00000000
L	24	1988	D	L	127.00000000
L	24	1988	D	O	20.00000000
L	24	1988	D	S	43.00000000
L	24	1988	E	L	26.00000000
L	24	1988	E	O	8.00000000
L	24	1988	E	S	1.00000000
L	24	1988	N	N	3.00000000
L	24	1988	N	O	3.00000000
L	24	1989	D	D	8.00000000
L	24	1989	D	L	162.00000000
L	24	1989	D	O	7.00000000
L	24	1989	D	S	53.00000000
L	24	1989	E	L	80.00000000
L	24	1989	E	O	2.00000000
L	24	1989	E	S	6.00000000
L	24	1989	N	N	4.00000000
L	24	1989	N	O	6.00000000
L	24	1990	D	D	12.00000000
L	24	1990	D	L	228.00000000
L	24	1990	D	O	61.00000000
L	24	1990	D	S	92.00000000
L	24	1990	E	L	176.00000000
L	24	1990	E	O	4.00000000
L	24	1990	E	S	39.00000000
L	24	1990	N	N	17.00000000
L	24	1990	N	O	32.00000000
L	24	1991	D	D	1.00000000
L	24	1991	D	L	214.00000000
L	24	1991	D	O	8.00000000
L	24	1991	D	S	39.00000000
L	24	1991	E	L	26.00000000
L	24	1991	E	N	1.00000000
L	24	1991	E	O	4.00000000
L	24	1991	E	S	12.00000000
L	24	1991	N	N	2.00000000
L	24	1991	N	O	4.00000000
L	24	1992	D	D	5.00000000
L	24	1992	D	L	141.00000000
L	24	1992	D	O	9.00000000
L	24	1992	D	S	28.00000000
L	24	1992	E	L	22.00000000
L	24	1992	E	O	7.00000000
L	24	1992	E	S	4.00000000
L	24	1992	N	N	12.00000000
L	24	1992	N	O	5.00000000
L	24	1993	D	D	5.00000000
L	24	1993	D	L	248.00000000
L	24	1993	D	O	29.00000000
L	24	1993	D	S	85.00000000
L	24	1993	E	L	58.00000000
L	24	1993	E	N	4.00000000
L	24	1993	E	O	29.00000000
L	24	1993	E	S	58.00000000
L	24	1993	N	N	13.00000000
L	24	1993	N	O	16.00000000
L	24	1994	D	D	15.00000000
L	24	1994	D	L	524.00000000
L	24	1994	D	O	60.00000000
L	24	1994	D	S	164.00000000
L	24	1994	E	L	86.00000000
L	24	1994	E	N	4.00000000
L	24	1994	E	O	39.00000000
L	24	1994	E	S	42.00000000
L	24	1994	N	N	22.00000000
L	24	1994	N	O	4.00000000
L	24	1995	D	D	1.00000000
L	24	1995	D	L	115.00000000
L	24	1995	D	O	10.00000000
L	24	1995	D	S	60.00000000
L	24	1995	E	L	41.00000000
L	24	1995	E	O	22.00000000
L	24	1995	E	S	24.00000000
L	24	1995	N	N	9.00000000
L	24	1995	N	O	6.00000000
L	24	1996	D	D	19.00000000
L	24	1996	D	L	128.00000000
L	24	1996	D	O	38.00000000
L	24	1996	D	S	63.00000000
L	24	1996	E	L	126.00000000
L	24	1996	E	O	21.00000000
L	24	1996	E	S	76.00000000
L	24	1996	N	O	5.00000000
L	24	1997	D	D	13.00000000
L	24	1997	D	L	86.00000000
L	24	1997	D	O	34.00000000
L	24	1997	D	S	35.00000000
L	24	1997	E	L	72.00000000
L	24	1997	E	O	6.00000000
L	24	1997	E	S	46.00000000
L	24	1997	N	N	6.00000000
L	24	1998	D	D	2.00000000
L	24	1998	D	L	144.00000000
L	24	1998	D	O	21.00000000
L	24	1998	D	S	30.00000000
L	24	1998	E	L	23.00000000
L	24	1998	E	O	15.00000000
L	24	1998	E	S	28.00000000
L	24	1998	N	N	1.00000000
L	24	1998	N	O	3.00000000
L	24	1999	D	D	7.00000000
L	24	1999	D	L	130.00000000
L	24	1999	D	O	22.00000000
L	24	1999	D	S	92.00000000
L	24	1999	E	L	26.00000000
L	24	1999	E	O	7.00000000
L	24	1999	E	S	7.00000000
L	24	1999	N	O	15.00000000
L	24	2000	D	L	174.00000000
L	24	2000	D	O	23.00000000
L	24	2000	D	S	24.00000000
L	24	2000	E	L	27.00000000
L	24	2000	E	O	9.00000000
L	24	2000	E	S	14.00000000
L	24	2000	N	N	1.00000000
L	24	2000	N	O	13.00000000
L	24	2001	D	D	3.00000000
L	24	2001	D	L	108.00000000
L	24	2001	D	O	8.00000000
L	24	2001	D	S	26.00000000
L	24	2001	E	L	22.00000000
L	24	2001	E	O	11.00000000
L	24	2001	E	S	7.00000000
L	24	2001	N	O	2.00000000
L	24	2002	D	D	33.00000000
L	24	2002	D	L	364.00000000
L	24	2002	D	O	16.00000000
L	24	2002	D	S	91.00000000
L	24	2002	E	L	152.00000000
L	24	2002	E	O	5.00000000
L	24	2002	E	S	22.00000000
L	24	2002	N	O	3.00000000
L	24	2003	D	D	6.00000000
L	24	2003	D	L	113.00000000
L	24	2003	D	O	8.00000000
L	24	2003	D	S	30.00000000
L	24	2003	E	L	21.00000000
L	24	2003	E	O	7.00000000
L	24	2003	E	S	8.00000000
L	24	2003	N	O	3.00000000
L	24	2004	D	D	3.00000000
L	24	2004	D	L	164.00000000
L	24	2004	D	O	47.00000000
L	24	2004	D	S	54.00000000
L	24	2004	E	L	102.00000000
L	24	2004	E	N	1.00000000
L	24	2004	E	O	30.00000000
L	24	2004	E	S	32.00000000
L	24	2004	N	O	4.00000000
L	24	2005	D	D	10.00000000
L	24	2005	D	L	96.00000000
L	24	2005	D	O	8.00000000
L	24	2005	D	S	55.00000000
L	24	2005	E	L	22.00000000
L	24	2005	E	O	1.00000000
L	24	2005	E	S	7.00000000
L	24	2005	N	O	1.00000000
L	24	2006	D	D	1.00000000
L	24	2006	D	L	115.00000000
L	24	2006	D	O	36.00000000
L	24	2006	D	S	27.00000000
L	24	2006	E	L	21.00000000
L	24	2006	E	O	2.00000000
L	24	2006	E	S	21.00000000
L	24	2006	N	O	1.00000000
L	24	2007	D	D	41.00000000
L	24	2007	D	L	219.00000000
L	24	2007	D	O	35.00000000
L	24	2007	D	S	152.00000000
L	24	2007	E	L	33.00000000
L	24	2007	E	O	9.00000000
L	24	2007	E	S	4.00000000
L	24	2007	N	O	20.00000000
L	24	2008	D	D	12.00000000
L	24	2008	D	L	136.00000000
L	24	2008	D	O	13.00000000
L	24	2008	D	S	23.00000000
L	24	2008	E	L	102.00000000
L	24	2008	E	O	5.00000000
L	24	2008	E	S	24.00000000
L	24	2008	N	N	1.00000000
L	24	2008	N	O	7.00000000
L	24	2009	D	L	141.00000000
L	24	2009	D	O	22.00000000
L	24	2009	D	S	33.00000000
L	24	2009	E	L	22.00000000
L	24	2009	E	O	8.00000000
L	24	2009	E	S	4.00000000
L	24	2009	N	N	1.00000000
L	24	2009	N	O	6.00000000
L	24	2010	D	D	1.00000000
L	24	2010	D	L	92.00000000
L	24	2010	D	O	11.00000000
L	24	2010	D	S	26.00000000
L	24	2010	E	L	82.00000000
L	24	2010	E	O	4.00000000
L	24	2010	E	S	23.00000000
L	24	2010	N	O	1.00000000
L	24	2011	D	D	3.00000000
L	24	2011	D	L	142.00000000
L	24	2011	D	O	11.00000000
L	24	2011	D	S	26.00000000
L	24	2011	E	L	33.00000000
L	24	2011	E	O	6.00000000
L	24	2011	E	S	6.00000000
L	24	2011	N	N	2.00000000
L	24	2011	N	O	2.00000000
L	24	2012	D	D	3.00000000
L	24	2012	D	L	95.00000000
L	24	2012	D	O	14.00000000
L	24	2012	D	S	71.00000000
L	24	2012	E	L	13.00000000
L	24	2012	E	O	3.00000000
L	24	2012	E	S	8.00000000
L	24	2012	N	O	3.00000000
L	24	2013	D	D	21.00000000
L	24	2013	D	L	116.00000000
L	24	2013	D	O	6.00000000
L	24	2013	D	S	38.00000000
L	24	2013	E	L	35.00000000
L	24	2013	E	O	5.00000000
L	24	2013	E	S	26.00000000
L	24	2013	N	N	1.00000000
L	24	2013	N	O	2.00000000
L	24	2014	D	D	2.00000000
L	24	2014	D	L	123.00000000
L	24	2014	D	O	13.00000000
L	24	2014	D	S	30.00000000
L	24	2014	E	L	35.00000000
L	24	2014	E	O	6.00000000
L	24	2014	E	S	4.00000000
L	24	2014	N	N	1.00000000
L	24	2014	N	O	3.00000000
L	24	2015	D	D	11.00000000
L	24	2015	D	L	135.00000000
L	24	2015	D	O	14.00000000
L	24	2015	D	S	66.00000000
L	24	2015	E	L	31.00000000
L	24	2015	E	N	1.00000000
L	24	2015	E	O	10.00000000
L	24	2015	E	S	13.00000000
L	24	2015	N	N	1.00000000
L	24	2015	N	O	5.00000000
L	27	1971	D	D	375.00000000
L	27	1971	D	L	5913.00000000
L	27	1971	D	O	1102.00000000
L	27	1971	D	S	3357.00000000
L	27	1971	E	L	1412.00000000
L	27	1971	E	N	126.00000000
L	27	1971	E	O	584.00000000
L	27	1971	E	S	885.00000000
L	27	1971	N	N	465.00000000
L	27	1971	N	O	410.00000000
L	27	1972	D	D	392.00000000
L	27	1972	D	L	6445.00000000
L	27	1972	D	O	904.00000000
L	27	1972	D	S	3076.00000000
L	27	1972	E	L	1376.00000000
L	27	1972	E	N	105.00000000
L	27	1972	E	O	467.00000000
L	27	1972	E	S	879.00000000
L	27	1972	N	N	494.00000000
L	27	1972	N	O	326.00000000
L	27	1973	D	D	619.00000000
L	27	1973	D	L	10367.00000000
L	27	1973	D	O	2289.00000000
L	27	1973	D	S	5963.00000000
L	27	1973	E	L	2834.00000000
L	27	1973	E	N	179.00000000
L	27	1973	E	O	617.00000000
L	27	1973	E	S	1281.00000000
L	27	1973	N	N	799.00000000
L	27	1973	N	O	572.00000000
L	27	1974	D	D	657.00000000
L	27	1974	D	L	9933.00000000
L	27	1974	D	O	2224.00000000
L	27	1974	D	S	5568.00000000
L	27	1974	E	L	2569.00000000
L	27	1974	E	N	184.00000000
L	27	1974	E	O	707.00000000
L	27	1974	E	S	1457.00000000
L	27	1974	N	N	780.00000000
L	27	1974	N	O	472.00000000
L	27	1975	D	D	356.00000000
L	27	1975	D	L	7562.00000000
L	27	1975	D	O	1171.00000000
L	27	1975	D	S	3474.00000000
L	27	1975	E	L	1747.00000000
L	27	1975	E	N	112.00000000
L	27	1975	E	O	474.00000000
L	27	1975	E	S	1011.00000000
L	27	1975	N	N	402.00000000
L	27	1975	N	O	346.00000000
L	27	1976	D	D	423.00000000
L	27	1976	D	L	8386.00000000
L	27	1976	D	O	1577.00000000
L	27	1976	D	S	4123.00000000
L	27	1976	E	L	1881.00000000
L	27	1976	E	N	78.00000000
L	27	1976	E	O	471.00000000
L	27	1976	E	S	925.00000000
L	27	1976	N	N	651.00000000
L	27	1976	N	O	396.00000000
L	27	1977	D	D	500.00000000
L	27	1977	D	L	9125.00000000
L	27	1977	D	O	1921.00000000
L	27	1977	D	S	4076.00000000
L	27	1977	E	L	1864.00000000
L	27	1977	E	N	146.00000000
L	27	1977	E	O	620.00000000
L	27	1977	E	S	974.00000000
L	27	1977	N	N	883.00000000
L	27	1977	N	O	494.00000000
L	27	1978	D	D	619.00000000
L	27	1978	D	L	9647.00000000
L	27	1978	D	O	1533.00000000
L	27	1978	D	S	5174.00000000
L	27	1978	E	L	1962.00000000
L	27	1978	E	N	99.00000000
L	27	1978	E	O	655.00000000
L	27	1978	E	S	1482.00000000
L	27	1978	N	N	586.00000000
L	27	1978	N	O	499.00000000
L	27	1979	D	D	504.00000000
L	27	1979	D	L	8551.00000000
L	27	1979	D	O	1686.00000000
L	27	1979	D	S	4883.00000000
L	27	1979	E	L	1839.00000000
L	27	1979	E	N	75.00000000
L	27	1979	E	O	489.00000000
L	27	1979	E	S	1160.00000000
L	27	1979	N	N	486.00000000
L	27	1979	N	O	453.00000000
L	27	1980	D	D	497.00000000
L	27	1980	D	L	9167.00000000
L	27	1980	D	O	1829.00000000
L	27	1980	D	S	5624.00000000
L	27	1980	E	L	2084.00000000
L	27	1980	E	N	130.00000000
L	27	1980	E	O	718.00000000
L	27	1980	E	S	1601.00000000
L	27	1980	N	N	730.00000000
L	27	1980	N	O	583.00000000
L	27	1981	D	D	536.00000000
L	27	1981	D	L	9230.00000000
L	27	1981	D	O	2112.00000000
L	27	1981	D	S	5660.00000000
L	27	1981	E	L	2709.00000000
L	27	1981	E	N	156.00000000
L	27	1981	E	O	637.00000000
L	27	1981	E	S	1681.00000000
L	27	1981	N	N	739.00000000
L	27	1981	N	O	538.00000000
L	27	1982	D	D	435.00000000
L	27	1982	D	L	8339.00000000
L	27	1982	D	O	1717.00000000
L	27	1982	D	S	4141.00000000
L	27	1982	E	L	1926.00000000
L	27	1982	E	N	175.00000000
L	27	1982	E	O	672.00000000
L	27	1982	E	S	1255.00000000
L	27	1982	N	N	760.00000000
L	27	1982	N	O	477.00000000
L	27	1983	D	D	585.00000000
L	27	1983	D	L	10398.00000000
L	27	1983	D	O	2127.00000000
L	27	1983	D	S	5175.00000000
L	27	1983	E	L	2499.00000000
L	27	1983	E	N	206.00000000
L	27	1983	E	O	824.00000000
L	27	1983	E	S	1846.00000000
L	27	1983	N	N	1098.00000000
L	27	1983	N	O	552.00000000
L	27	1984	D	D	442.00000000
L	27	1984	D	L	8627.00000000
L	27	1984	D	O	1620.00000000
L	27	1984	D	S	5119.00000000
L	27	1984	E	L	1944.00000000
L	27	1984	E	N	128.00000000
L	27	1984	E	O	647.00000000
L	27	1984	E	S	1447.00000000
L	27	1984	N	N	774.00000000
L	27	1984	N	O	486.00000000
L	27	1985	D	D	588.00000000
L	27	1985	D	L	9723.00000000
L	27	1985	D	O	1634.00000000
L	27	1985	D	S	5733.00000000
L	27	1985	E	L	1912.00000000
L	27	1985	E	N	118.00000000
L	27	1985	E	O	724.00000000
L	27	1985	E	S	1598.00000000
L	27	1985	N	N	754.00000000
L	27	1985	N	O	501.00000000
L	27	1986	D	D	559.00000000
L	27	1986	D	L	10029.00000000
L	27	1986	D	O	2050.00000000
L	27	1986	D	S	5132.00000000
L	27	1986	E	L	2376.00000000
L	27	1986	E	N	170.00000000
L	27	1986	E	O	613.00000000
L	27	1986	E	S	1351.00000000
L	27	1986	N	N	888.00000000
L	27	1986	N	O	499.00000000
L	27	1987	D	D	435.00000000
L	27	1987	D	L	8583.00000000
L	27	1987	D	O	1554.00000000
L	27	1987	D	S	4953.00000000
L	27	1987	E	L	1762.00000000
L	27	1987	E	N	112.00000000
L	27	1987	E	O	727.00000000
L	27	1987	E	S	1425.00000000
L	27	1987	N	N	532.00000000
L	27	1987	N	O	396.00000000
L	27	1988	D	D	563.00000000
L	27	1988	D	L	10252.00000000
L	27	1988	D	O	2499.00000000
L	27	1988	D	S	5456.00000000
L	27	1988	E	L	2602.00000000
L	27	1988	E	N	182.00000000
L	27	1988	E	O	805.00000000
L	27	1988	E	S	1711.00000000
L	27	1988	N	N	892.00000000
L	27	1988	N	O	589.00000000
L	27	1989	D	D	490.00000000
L	27	1989	D	L	8830.00000000
L	27	1989	D	O	1753.00000000
L	27	1989	D	S	4863.00000000
L	27	1989	E	L	1788.00000000
L	27	1989	E	N	148.00000000
L	27	1989	E	O	625.00000000
L	27	1989	E	S	966.00000000
L	27	1989	N	N	628.00000000
L	27	1989	N	O	371.00000000
L	27	1990	D	D	608.00000000
L	27	1990	D	L	11519.00000000
L	27	1990	D	O	2708.00000000
L	27	1990	D	S	6432.00000000
L	27	1990	E	L	2718.00000000
L	27	1990	E	N	235.00000000
L	27	1990	E	O	834.00000000
L	27	1990	E	S	1668.00000000
L	27	1990	N	N	1122.00000000
L	27	1990	N	O	614.00000000
L	27	1991	D	D	591.00000000
L	27	1991	D	L	9241.00000000
L	27	1991	D	O	1636.00000000
L	27	1991	D	S	4786.00000000
L	27	1991	E	L	2067.00000000
L	27	1991	E	N	144.00000000
L	27	1991	E	O	643.00000000
L	27	1991	E	S	1218.00000000
L	27	1991	N	N	881.00000000
L	27	1991	N	O	508.00000000
L	27	1992	D	D	694.00000000
L	27	1992	D	L	10345.00000000
L	27	1992	D	O	2206.00000000
L	27	1992	D	S	5197.00000000
L	27	1992	E	L	2301.00000000
L	27	1992	E	N	191.00000000
L	27	1992	E	O	778.00000000
L	27	1992	E	S	1394.00000000
L	27	1992	N	N	1073.00000000
L	27	1992	N	O	665.00000000
L	27	1993	D	D	643.00000000
L	27	1993	D	L	10391.00000000
L	27	1993	D	O	2372.00000000
L	27	1993	D	S	5415.00000000
L	27	1993	E	L	2281.00000000
L	27	1993	E	N	173.00000000
L	27	1993	E	O	689.00000000
L	27	1993	E	S	1692.00000000
L	27	1993	N	N	843.00000000
L	27	1993	N	O	471.00000000
L	27	1994	D	D	814.00000000
L	27	1994	D	L	12049.00000000
L	27	1994	D	O	2750.00000000
L	27	1994	D	S	6713.00000000
L	27	1994	E	L	2713.00000000
L	27	1994	E	N	254.00000000
L	27	1994	E	O	763.00000000
L	27	1994	E	S	1578.00000000
L	27	1994	N	N	1303.00000000
L	27	1994	N	O	807.00000000
L	27	1995	D	D	579.00000000
L	27	1995	D	L	10456.00000000
L	27	1995	D	O	2268.00000000
L	27	1995	D	S	5866.00000000
L	27	1995	E	L	2260.00000000
L	27	1995	E	N	168.00000000
L	27	1995	E	O	717.00000000
